ID,Fi,Lambda,E_utm,N_utm,distance_m,label_text,epoch_col,epoch_date,risk,top20
D10113019166,-33.48202909,149.01226891,686964.1255181631,6293461.507166992,2656.139081966192,far-field,D20180213,2018-02-13,0.16947453,0
D10113019168,-33.4820074,149.01217671,686955.604254794,6293464.078563957,2653.810273627371,far-field,D20180213,2018-02-13,0.018223083,0
D10113019169,-33.48199668,149.01213115,686951.3935335784,6293465.3494249815,2652.6699703284144,far-field,D20180213,2018-02-13,0.020431055,0
D10113019170,-33.48198651,149.01208789,686947.3953618035,6293466.555149045,2651.592686947313,far-field,D20180213,2018-02-13,1.5503008e-05,0
D10113019172,-33.48196685,149.01200423,686939.6633259167,6293468.886032168,2649.5260348289303,far-field,D20180213,2018-02-13,0.037509877,0
D10113019173,-33.48195672,149.01196115,686935.6817924171,6293470.086991237,2648.471401642816,far-field,D20180213,2018-02-13,0.0009521205,0
D10113019176,-33.48192587,149.01182999,686923.5597547577,6293473.744327923,2645.2989711917826,far-field,D20180213,2018-02-13,0.107672945,0
D10113019182,-33.48186234,149.01155986,686898.5938242829,6293481.275956046,2638.9438726188923,far-field,D20180213,2018-02-13,0.020308146,0
D10113019191,-33.48177603,149.01119261,686864.6516903073,6293491.508566158,2630.687884984758,far-field,D20180213,2018-02-13,0.3290685,1
D10113019192,-33.48176758,149.01115661,686861.3244568547,6293492.510443144,2629.9018680086106,far-field,D20180213,2018-02-13,0.48162615,1
D10113019200,-33.4816966,149.01085431,686833.3849639129,6293500.925983284,2623.4760559608326,far-field,D20180213,2018-02-13,0.00067405077,0
D10113019201,-33.48168731,149.01081476,686829.7296362442,6293502.027391244,2622.658567754421,far-field,D20180213,2018-02-13,0.6433072,1
D10113019206,-33.48163816,149.01060568,686810.4059163876,6293507.854218888,2618.4289653017086,far-field,D20180213,2018-02-13,0.0041330555,0
D10113019207,-33.4816277,149.01056118,686806.2931053608,6293509.094274264,2617.5478538240554,far-field,D20180213,2018-02-13,0.48980477,1
D10113119116,-33.48269141,149.01452436,687172.2928637181,6293383.993830908,2709.662260917781,far-field,D20180213,2018-02-13,0.003431968,0
D10113119117,-33.48268077,149.01447911,687168.1108358355,6293385.255358767,2708.180604109032,far-field,D20180213,2018-02-13,0.0035317992,0
D10113119118,-33.48267012,149.01443386,687163.9288284834,6293386.51799372,2706.7060880473787,far-field,D20180213,2018-02-13,0.04939108,0
D10113119119,-33.48265949,149.01438862,687159.7477063708,6293387.778390863,2705.236546537334,far-field,D20180213,2018-02-13,0.00048921455,0
D10113119120,-33.48264889,149.01434357,687155.5841747549,6293389.035116681,2703.780717243473,far-field,D20180213,2018-02-13,0.0006346242,0
D10113119122,-33.48262861,149.01425733,687147.613825582,6293391.439579008,2701.010068561585,far-field,D20180213,2018-02-13,0.0005250563,0
D10113119123,-33.48261858,149.01421462,687143.6665128636,6293392.628869875,2699.6451312347963,far-field,D20180213,2018-02-13,0.0003324093,0
D10113119124,-33.4826085,149.01417174,687139.7035093231,6293393.824010373,2698.281318009521,far-field,D20180213,2018-02-13,0.00035209942,0
D10113119125,-33.48259837,149.01412869,687135.7248149527,6293395.025000481,2696.918707517728,far-field,D20180213,2018-02-13,0.002655093,0
D10113119126,-33.48258821,149.01408545,687131.7285281703,6293396.229658319,2695.554496844349,far-field,D20180213,2018-02-13,0.016831912,0
D10113119127,-33.48257797,149.0140419,687127.7036053502,6293397.443744995,2694.186995244149,far-field,D20180213,2018-02-13,0.1013802,0
D10113119131,-33.48253435,149.01385648,687110.5669901441,6293402.615283076,2688.4324475307462,far-field,D20180213,2018-02-13,0.048112556,0
D10113119132,-33.4825233,149.01380952,687106.2269250314,6293403.925333178,2686.9922426779144,far-field,D20180213,2018-02-13,0.010170268,0
D10113119138,-33.4824534,149.01351257,687078.7826980118,6293412.212194165,2678.047247565043,far-field,D20180213,2018-02-13,0.007903921,0
D10113119139,-33.4824417,149.01346287,687074.1894038279,6293413.599250131,2676.577295527065,far-field,D20180213,2018-02-13,0.004696085,0
D10113119141,-33.48241919,149.01336722,687065.349373117,6293416.267899793,2673.7695857799067,far-field,D20180213,2018-02-13,0.006047643,0
D10113119142,-33.4824081,149.0133201,687060.9945146232,6293417.582653169,2672.3971529868386,far-field,D20180213,2018-02-13,0.12979141,0
D10113119146,-33.48236395,149.01313242,687043.6489597606,6293422.8169167675,2666.998667465802,far-field,D20180213,2018-02-13,0.001741631,0
D10113119147,-33.48235298,149.0130858,687039.3403012779,6293424.117451607,2665.6753552937716,far-field,D20180213,2018-02-13,0.03179489,0
D10113119148,-33.48234206,149.01303938,687035.0501195936,6293425.412079299,2664.3643441357694,far-field,D20180213,2018-02-13,0.000631094,0
D10113119151,-33.4823097,149.01290183,687022.3376131622,6293429.248511242,2660.5203316868133,far-field,D20180213,2018-02-13,0.03333794,0
D10113119152,-33.48229938,149.01285794,687018.2812422717,6293430.4720352795,2659.3060283202076,far-field,D20180213,2018-02-13,0.0022116536,0
D10113119153,-33.48228906,149.01281405,687014.2248704494,6293431.695557563,2658.097921634528,far-field,D20180213,2018-02-13,0.04492273,0
D10113119154,-33.48227874,149.01277016,687010.1684976954,6293432.919078092,2656.8960200853376,far-field,D20180213,2018-02-13,0.0013483076,0
D10113119157,-33.48224764,149.01263794,686997.9485650181,6293436.6061454285,2653.313848400549,far-field,D20180213,2018-02-13,0.54001594,1
D10113119158,-33.48223686,149.0125921,686993.7119699229,6293437.884183923,2652.0849264078233,far-field,D20180213,2018-02-13,0.0790117,0
D10113119159,-33.48222638,149.01254755,686989.5946046362,6293439.126627883,2650.8974356546682,far-field,D20180213,2018-02-13,0.047486614,0
D10113119160,-33.48221603,149.01250353,686985.526210213,6293440.353698832,2649.7299009489006,far-field,D20180213,2018-02-13,0.031429317,0
D10113119167,-33.48214457,149.01219962,686957.4383764104,6293448.82574043,2641.8421477666448,far-field,D20180213,2018-02-13,0.0008130369,0
D10113119168,-33.48213408,149.01215502,686953.316377808,6293450.069367494,2640.7103061410667,far-field,D20180213,2018-02-13,9.9895355e-05,0
D10113119169,-33.48212335,149.01210941,686949.1010377575,6293451.341426816,2639.559825477815,far-field,D20180213,2018-02-13,0.00021368045,0
D10113119170,-33.48211372,149.0120684,686945.3107969781,6293452.483214162,2638.52952000561,far-field,D20180213,2018-02-13,6.223758e-05,0
D10113119172,-33.48209521,149.01198963,686938.0307140879,6293454.677759321,2636.56735417842,far-field,D20180213,2018-02-13,0.012700979,0
D10113119173,-33.48208589,149.01194995,686934.3633977234,6293455.78276928,2635.5862624438687,far-field,D20180213,2018-02-13,0.061153095,0
D10113119191,-33.48190669,149.01118767,686863.911924819,6293477.027835337,2617.77044093599,far-field,D20180213,2018-02-13,0.013110031,0
D10113119192,-33.48189767,149.01114924,686860.3601076764,6293478.097297374,2616.922435930051,far-field,D20180213,2018-02-13,0.0050942833,0
D10113119202,-33.48180703,149.01076335,686824.6950875947,6293488.843499722,2608.690876575531,far-field,D20180213,2018-02-13,0.20639299,1
D10113219114,-33.48283777,149.01458638,687177.7411925973,6293367.651289109,2699.841737835983,far-field,D20180213,2018-02-13,0.013928564,0
D10113219115,-33.48282712,149.01454112,687173.5582647872,6293368.913946693,2698.338967906124,far-field,D20180213,2018-02-13,0.00078281644,0
D10113219116,-33.48281648,149.01449586,687169.3753144683,6293370.175493456,2696.8415365360192,far-field,D20180213,2018-02-13,0.0071074204,0
D10113219117,-33.48280583,149.0144506,687165.1923846778,6293371.438147312,2695.351255252656,far-field,D20180213,2018-02-13,0.015214284,0
D10113219118,-33.48279519,149.01440534,687161.0094323748,6293372.699690348,2693.866331330319,far-field,D20180213,2018-02-13,0.09078446,0
D10113219119,-33.48278455,149.0143601,687156.8283376107,6293373.961195456,2692.3887532448034,far-field,D20180213,2018-02-13,0.00046887618,0
D10113219122,-33.48275296,149.01422579,687144.4153636025,6293377.706561778,2688.039222868819,far-field,D20180213,2018-02-13,0.003723033,0
D10113219123,-33.48274261,149.01418178,687140.3479404653,6293378.933682086,2686.6259535981067,far-field,D20180213,2018-02-13,0.001144523,0
D10113219130,-33.4826708,149.01387634,687112.1189721914,6293387.447760556,2676.9807337379416,far-field,D20180213,2018-02-13,0.2078773,1
D10113219132,-33.48264982,149.01378713,687103.87412986,6293389.935167332,2674.2189975520473,far-field,D20180213,2018-02-13,0.22869241,1
D10113219133,-33.48263899,149.0137411,687099.6200183121,6293391.219141214,2672.8041949449175,far-field,D20180213,2018-02-13,0.12628269,0
D10113219136,-33.4826059,149.01360046,687086.6220053314,6293395.142184949,2668.522595466776,far-field,D20180213,2018-02-13,0.018202739,0
D10113219138,-33.48258331,149.01350449,687077.7524302105,6293397.82029538,2665.6375762730836,far-field,D20180213,2018-02-13,0.028576901,0
D10113219139,-33.4825718,149.01345559,687073.233075557,6293399.184839148,2664.178711639224,far-field,D20180213,2018-02-13,0.027160065,0
D10113219141,-33.48254882,149.01335792,687064.2063572083,6293401.909250035,2661.286657059992,far-field,D20180213,2018-02-13,0.0024545605,0
D10113219145,-33.48250336,149.01316478,687046.3562700939,6293407.298633416,2655.658584647452,far-field,D20180213,2018-02-13,0.033054873,0
D10113219146,-33.48249218,149.01311726,687041.9644365734,6293408.624079721,2654.291642092983,far-field,D20180213,2018-02-13,0.44014758,1
D10113219148,-33.48246981,149.01302219,687033.177999957,6293411.276129179,2651.578869203579,far-field,D20180213,2018-02-13,0.13603806,0
D10113219151,-33.48243752,149.01288495,687020.4941687913,6293415.104238271,2647.7137463951303,far-field,D20180213,2018-02-13,0.17964318,1
D10113219152,-33.48242708,149.01284055,687016.3906691823,6293416.341988185,2646.475678767765,far-field,D20180213,2018-02-13,0.00050811924,0
D10113219153,-33.48241686,149.01279706,687012.3712589502,6293417.5536996955,2645.2685900906977,far-field,D20180213,2018-02-13,0.016602868,0
D10113219154,-33.48240667,149.01275372,687008.3657223171,6293418.761812363,2644.072238051868,far-field,D20180213,2018-02-13,0.054662634,0
D10113219157,-33.48237569,149.012622,686996.1920128702,6293422.43466999,2640.474575246266,far-field,D20180213,2018-02-13,0.04554955,0
D10113219159,-33.48235293,149.0125253,686987.2549211741,6293425.132862328,2637.870856118054,far-field,D20180213,2018-02-13,0.13643056,0
D10113219160,-33.48234162,149.01247724,686982.8131719287,6293426.473670194,2636.5879769566013,far-field,D20180213,2018-02-13,0.03908661,0
D10113219165,-33.48229025,149.01225875,686962.6200098208,6293432.563953772,2630.8465057054154,far-field,D20180213,2018-02-13,0.30882755,1
D10113219166,-33.48228038,149.01221678,686958.7410839105,6293433.734090963,2629.76176326967,far-field,D20180213,2018-02-13,0.029641358,0
D10113219168,-33.48226043,149.01213193,686950.8991174169,6293436.099287646,2627.586086923802,far-field,D20180213,2018-02-13,0.0011718649,0
D10113219169,-33.48225029,149.01208879,686946.9120447561,6293437.301469084,2626.4887201866522,far-field,D20180213,2018-02-13,0.0044450485,0
D10113219170,-33.48224089,149.01204878,686943.21424201,6293438.415948782,2625.4760551014283,far-field,D20180213,2018-02-13,0.00218745,0
D10113219172,-33.48222217,149.0119691,686935.8500574275,6293440.635419823,2623.475085718436,far-field,D20180213,2018-02-13,3.527283e-05,0
D10113219173,-33.48221286,149.01192944,686932.1845833792,6293441.739284227,2622.4862217032496,far-field,D20180213,2018-02-13,0.5726842,1
D10113219174,-33.48220357,149.0118899,686928.5302168286,6293442.840713177,2621.506322197248,far-field,D20180213,2018-02-13,0.40369043,1
D10113219176,-33.48218508,149.01181118,686921.2547417558,6293445.032937905,2619.5703870064467,far-field,D20180213,2018-02-13,4.416206e-05,0
D10113219177,-33.48217541,149.01177004,686917.452506368,6293446.1793842185,2618.567507157936,far-field,D20180213,2018-02-13,0.001446786,0
D10113219185,-33.48209751,149.01143861,686886.8210925455,6293455.414942081,2610.694132314057,far-field,D20180213,2018-02-13,0.07229807,0
D10113219190,-33.4820492,149.01123303,686867.8209356882,6293461.142436666,2605.9948305372814,far-field,D20180213,2018-02-13,0.72554266,1
D10113219193,-33.48202011,149.01110926,686856.381839936,6293464.59120779,2603.2349162284513,far-field,D20180213,2018-02-13,0.66590655,1
D10113219194,-33.48201061,149.01106886,686852.6479914803,6293465.717443457,2602.345739506347,far-field,D20180213,2018-02-13,0.99352986,1
D10113219196,-33.4819919,149.01098921,686845.286535492,6293467.935680506,2600.6070276399614,far-field,D20180213,2018-02-13,0.020500189,0
D10113219202,-33.48193505,149.01074724,686822.9230553801,6293474.675637477,2595.4585114940487,far-field,D20180213,2018-02-13,0.0157055,0
D10113219205,-33.48190421,149.01061613,686810.8056030428,6293478.331631422,2592.755964630388,far-field,D20180213,2018-02-13,0.024212295,0
D10113219214,-33.48181235,149.01022549,686774.7017534608,6293489.221487956,2585.05163955261,far-field,D20180213,2018-02-13,0.52405167,1
D10113319111,-33.48299476,149.01469363,687187.3696751789,6293350.048352875,2691.6263965304684,far-field,D20180213,2018-02-13,0.016588612,0
D10113319112,-33.48298412,149.01464837,687183.1867346559,6293351.309906099,2690.0949167256504,far-field,D20180213,2018-02-13,6.228758e-05,0
D10113319113,-33.48297347,149.01460309,687179.0019561397,6293352.572602484,2688.569464799496,far-field,D20180213,2018-02-13,0.00054674246,0
D10113319114,-33.48296277,149.01455759,687174.7968404668,6293353.841238519,2687.0427328012734,far-field,D20180213,2018-02-13,0.013047854,0
D10113319115,-33.48295209,149.0145122,687170.6019026369,6293355.107456397,2685.5265100668207,far-field,D20180213,2018-02-13,0.0011053423,0
D10113319116,-33.48294146,149.01446701,687166.4254414605,6293356.367766967,2684.0229571817968,far-field,D20180213,2018-02-13,0.006478082,0
D10113319117,-33.48293087,149.01442198,687162.2637614196,6293357.623351341,2682.530731473568,far-field,D20180213,2018-02-13,0.49155816,1
D10113319123,-33.48286576,149.01414519,687136.6827956517,6293365.342842575,2673.4966457492783,far-field,D20180213,2018-02-13,0.0003319631,0
D10113319132,-33.4827733,149.01375195,687100.3393507238,6293376.305179041,2661.066382833937,far-field,D20180213,2018-02-13,0.3650957,1
D10113319135,-33.48274179,149.01361796,687087.9559207436,6293380.041023146,2656.942075518924,far-field,D20180213,2018-02-13,0.0378749,0
D10113319138,-33.48271025,149.01348385,687075.5613954249,6293383.78039407,2652.870950869354,far-field,D20180213,2018-02-13,0.193152,1
D10113319140,-33.48268834,149.01339073,687066.9552065458,6293386.377949191,2650.0785838254296,far-field,D20180213,2018-02-13,0.27048793,1
D10113319141,-33.48267722,149.01334348,687062.5883461181,6293387.696265115,2648.672493756233,far-field,D20180213,2018-02-13,0.10168499,0
D10113319150,-33.48257467,149.01290774,687022.3170647688,6293399.853830537,2636.042241578531,far-field,D20180213,2018-02-13,0.10536436,0
D10113319152,-33.48255357,149.01281802,687014.0250587991,6293402.355385429,2633.5160864327236,far-field,D20180213,2018-02-13,0.0009908632,0
D10113319157,-33.4825014,149.01259621,686993.5251672915,6293408.540435291,2627.383419869968,far-field,D20180213,2018-02-13,0.11766427,0
D10113319161,-33.48245826,149.01241282,686976.5760846407,6293413.65484427,2622.4347763354226,far-field,D20180213,2018-02-13,0.018517965,0
D10113319166,-33.48240695,149.01219459,686956.4069789003,6293419.737993874,2616.687411004747,far-field,D20180213,2018-02-13,0.1618735,0
D10113319167,-33.48239713,149.01215284,686952.5483940941,6293420.902187748,2615.606121271515,far-field,D20180213,2018-02-13,0.002332984,0
D10113319168,-33.4823874,149.01211143,686948.7212101071,6293422.055787053,2614.538378693014,far-field,D20180213,2018-02-13,0.035654582,0
D10113319169,-33.48237774,149.01207033,686944.922682143,6293423.20106377,2613.4845114395994,far-field,D20180213,2018-02-13,0.0018234452,0
D10113319170,-33.48236796,149.0120287,686941.0751600727,6293424.360600975,2612.4223266244644,far-field,D20180213,2018-02-13,0.0033344436,0
D10113319171,-33.4823584,149.01198801,686937.3145155294,6293425.494046627,2611.3897615011183,far-field,D20180213,2018-02-13,0.0010310467,0
D10113319184,-33.4822366,149.01146961,686889.4029725259,6293439.934650322,2598.7185538183503,far-field,D20180213,2018-02-13,0.09871223,0
D10113319186,-33.48221703,149.01138632,686881.7051370544,6293442.254840624,2596.7668933558534,far-field,D20180213,2018-02-13,0.00072436547,0
D10113319189,-33.48218825,149.01126384,686870.3852779113,6293445.666929422,2593.939691676322,far-field,D20180213,2018-02-13,0.06721985,0
D10113319192,-33.48215884,149.01113875,686858.8242254918,6293449.153567414,2591.106346477129,far-field,D20180213,2018-02-13,0.0034683559,0
D10113319193,-33.48214914,149.01109745,686855.0071787285,6293450.303603623,2590.1815833264604,far-field,D20180213,2018-02-13,0.16305643,0
